"I1p","Points:0","Points:1","Points:2"
0.10285,83.242,-56.871,-160.03
0.089094,80.695,-56.811,-164.24
0.092649,81.133,-52.515,-163.88
0.079001,84.893,-52.435,-169.66
0.072844,84.436,-56.731,-169.99
0.072795,84.87,-61.048,-169.73
0.096308,77.523,-52.432,-173.52
0.099601,77.496,-56.68,-173.58
0.10933,77.486,-60.942,-173.62
0.08813,81.216,-52.42,-173.9
0.090141,81.169,-56.678,-173.97
0.092222,81.188,-60.951,-173.98
0.065742,84.676,-52.407,-173.4
0.063129,84.536,-56.677,-173.49
0.063405,84.657,-60.963,-173.47
0.10005,77.583,-52.389,-177.36
0.11107,77.566,-56.623,-177.41
0.13724,77.547,-60.868,-177.45
0.087789,81.748,-52.381,-177.38
0.089477,81.725,-56.621,-177.43
0.092191,81.721,-60.874,-177.46
0.061937,86.289,-52.368,-176.44
0.059722,86.232,-56.609,-176.48
0.059812,86.27,-60.862,-176.49
0.12643,83.552,-52.139,-206.96
0.10339,83.592,-56.312,-206.96
0.067339,83.552,-60.487,-207
0.087315,85.721,-52.144,-204.69
0.097721,85.733,-56.321,-204.7
0.12324,85.718,-60.499,-204.73
0.13957,82.594,-52.152,-204.37
0.11412,82.615,-56.326,-204.38
0.068753,82.59,-60.503,-204.42
0.045114,84.335,-60.483,-210.31
0.074005,84.429,-56.297,-210.24
0.094203,84.332,-52.113,-210.27
0.027852,84.048,-56.286,-214.25
0.039809,83.641,-52.092,-214.56
0.063895,95.058,-52.22,-178.94
0.063155,95.039,-56.432,-179.07
0.059802,95.046,-60.656,-178.93
0.052873,91.188,-52.261,-180.87
0.050371,91.16,-56.477,-180.89
0.047882,91.17,-60.703,-180.89
0.056935,94.575,-52.202,-182.23
0.054249,94.565,-56.408,-182.28
0.05137,94.562,-60.625,-182.23
0.026778,98.208,-52.15,-181.49
0.025243,98.207,-56.346,-181.64
0.023258,98.204,-60.554,-181.47
0.046438,90.333,-52.228,-185.35
0.045531,90.323,-56.433,-185.37
0.045288,90.316,-60.646,-185.37
0.040486,94.247,-52.18,-185.86
0.038631,94.238,-56.377,-185.88
0.03687,94.237,-60.582,-185.87
0.020355,98.125,-52.127,-185.77
0.049752,90.078,-52.2,-189.46
0.04975,90.073,-56.396,-189.47
0.050426,90.064,-60.598,-189.49
0.034095,94.08,-52.16,-189.76
0.032979,94.076,-56.348,-189.77
0.031878,94.072,-60.54,-189.78
0.22602,36.343,-39.386,-85.156
0.27091,35.839,-43.588,-85.648
0.29284,36.296,-47.813,-85.631
0.13151,27.599,-39.268,-82.793
0.10594,27.543,-43.473,-83.099
0.086403,27.562,-47.685,-83.289
0.25823,30.456,-39.289,-83.789
0.19449,30.339,-43.504,-84.121
0.15795,30.417,-47.731,-84.28
0.24107,31.364,-47.753,-81.516
0.23905,34.641,-47.61,-75.095
0.2791,30.841,-47.651,-78.249
0.27807,31.016,-43.535,-81.536
0.28614,31.401,-39.336,-81.023
0.21398,34.647,-39.14,-74.596
0.21652,37.044,-43.429,-75.272
0.22115,33.699,-43.359,-75.058
0.2965,30.441,-43.432,-78.269
0.27644,30.863,-39.23,-77.748
0.28259,33.809,-39.335,-82.976
0.32658,33.338,-43.548,-83.49
0.30719,33.768,-47.783,-83.464
0.078654,26.745,-39.224,-86.488
0.061772,26.702,-43.436,-86.765
0.046193,26.704,-47.656,-86.983
0.16311,30.275,-39.254,-86.876
0.12694,30.202,-43.472,-87.164
0.10201,30.234,-47.698,-87.364
0.31545,33.53,-39.303,-86.393
0.3072,33.348,-43.521,-86.706
0.25999,33.486,-47.751,-86.875
0.054337,26.848,-39.222,-90.157
0.039685,26.815,-43.436,-90.422
0.026863,26.808,-47.658,-90.645
0.12547,30.874,-39.266,-90.154
0.10287,30.82,-43.482,-90.421
0.080964,30.831,-47.706,-90.633
0.29337,35.006,-39.345,-89.137
0.28202,34.856,-43.553,-89.426
0.25184,34.957,-47.773,-89.605
0.14814,32.563,-38.545,-61.793
0.16098,32.183,-42.83,-62.139
0.16521,32.617,-47.109,-62.258
0.13353,30.032,-38.72,-55.442
0.14181,29.997,-42.969,-55.715
0.15191,30.098,-47.215,-55.891
0.1419,30.637,-38.635,-57.498
0.14978,30.567,-42.902,-57.782
0.15973,30.702,-47.164,-57.954
0.11665,33.158,-47.181,-56.871
0.024801,36.215,-47.277,-51.95
0.09037,33.744,-47.239,-54.484
0.11519,32.747,-42.92,-56.832
0.097346,33.091,-38.655,-56.426
0.024801,35.429,-43.002,-51.858
0.090777,33.276,-42.974,-54.44
0.067272,33.681,-38.703,-54.055
0.11537,32.955,-38.569,-58.671
0.13239,32.582,-42.854,-59.051
0.13418,33.018,-47.134,-59.123
0.17038,27.295,-38.713,-56.154
0.18158,27.302,-42.957,-56.401
0.19525,27.355,-47.201,-56.613
0.17898,28.238,-38.614,-58.848
0.18995,28.219,-42.879,-59.094
0.20319,28.299,-47.14,-59.315
0.17445,30.142,-38.541,-60.846
0.18398,30.048,-42.826,-61.09
0.19551,30.2,-47.104,-61.315
0.20287,24.596,-38.702,-57.141
0.21683,24.613,-42.939,-57.392
0.23586,24.646,-47.177,-57.612
0.20741,25.824,-38.606,-60.352
0.22107,25.826,-42.861,-60.607
0.24041,25.877,-47.116,-60.833
0.20422,28.639,-38.551,-63.302
0.21616,28.571,-42.823,-63.546
0.2307,28.69,-47.091,-63.785
0.18137,49.035,-39.787,-108.82
0.19481,48.61,-44.03,-109.27
0.19382,48.986,-48.297,-109.1
0.16182,39.791,-39.66,-106.77
0.12848,39.741,-43.892,-107
0.10667,39.747,-48.132,-107.11
0.29048,42.783,-39.689,-107.61
0.27565,42.678,-43.936,-107.87
0.2333,42.738,-48.193,-107.94
0.255,43.457,-48.221,-104.92
0.21079,45.335,-48.2,-97.435
0.25257,42.386,-48.157,-101.48
0.26654,43.156,-43.965,-105.08
0.25336,43.517,-39.729,-104.59
0.19707,45.418,-39.702,-97.078
0.20627,47.843,-44.016,-97.345
0.19962,44.432,-43.926,-97.673
0.25913,42.025,-43.905,-101.64
0.24145,42.449,-39.674,-101.12
0.20001,46.143,-39.737,-106.48
0.22442,45.704,-43.989,-106.97
0.2464,46.087,-48.266,-106.79
0.089113,39.147,-39.621,-110.64
0.070375,39.117,-43.854,-110.83
0.052992,39.118,-48.096,-110.98
0.25286,42.767,-39.664,-110.89
0.20637,42.71,-43.906,-111.09
0.15177,42.736,-48.158,-111.21
0.21095,46.126,-39.713,-110.26
0.24403,45.972,-43.964,-110.48
0.26941,46.089,-48.227,-110.56
0.059366,39.3,-39.61,-114.43
0.044646,39.286,-43.842,-114.61
0.031477,39.283,-48.083,-114.76
0.20293,43.39,-39.665,-114.34
0.15493,43.363,-43.903,-114.51
0.1089,43.371,-48.151,-114.64
0.20936,47.831,-39.748,-113.23
0.2341,47.753,-43.988,-113.41
0.24706,47.805,-48.238,-113.5
0.15923,61.906,-39.856,-121.12
0.16054,61.436,-44.145,-121.55
0.1624,61.906,-48.45,-121.29
0.1605,52.537,-39.83,-117.58
0.1623,52.474,-44.085,-117.75
0.16845,52.523,-48.35,-117.81
0.16181,55.666,-39.836,-119.02
0.1625,55.568,-44.117,-119.25
0.16406,55.656,-48.41,-119.23
0.16187,56.675,-48.426,-116.06
0.1582,55.706,-48.411,-109.42
0.16125,56.318,-44.136,-116.34
0.15837,56.699,-39.862,-115.86
0.12787,61.096,-44.188,-110.51
0.15949,54.632,-44.12,-110.31
0.14691,55.76,-39.858,-109.2
0.15206,59.344,-39.85,-118.55
0.15537,58.914,-44.149,-119.03
0.1561,59.332,-48.465,-118.74
0.17472,51.82,-39.797,-122.13
0.19854,51.8,-44.053,-122.27
0.22356,51.823,-48.319,-122.36
0.15679,55.443,-39.815,-122.52
0.15809,55.395,-44.087,-122.66
0.16149,55.448,-48.37,-122.73
0.14999,58.841,-39.828,-122.19
0.14965,58.693,-44.116,-122.37
0.14925,58.846,-48.416,-122.38
0.21792,52.023,-39.778,-126.23
0.23661,52.021,-44.03,-126.35
0.24023,52.038,-48.293,-126.45
0.15363,56.069,-39.804,-126.18
0.15637,56.047,-44.068,-126.3
0.16164,56.087,-48.342,-126.39
0.14938,60.306,-39.829,-125.25
0.1481,60.179,-44.104,-125.4
0.14832,60.324,-48.389,-125.44
0.1415,74.122,-39.825,-146.08
0.13953,73.674,-44.118,-146.43
0.13768,74.175,-48.422,-146.2
0.1262,64.963,-39.866,-143.97
0.12573,64.958,-44.134,-144.09
0.1283,65.005,-48.412,-144.11
0.12629,67.958,-39.851,-144.85
0.12373,67.896,-44.135,-145
0.12227,68.004,-48.43,-144.99
0.12981,68.783,-48.446,-141.94
0.15184,70.868,-48.478,-134.24
0.13297,67.746,-48.444,-138.36
0.12997,68.415,-44.148,-142.18
0.13435,68.74,-39.861,-141.81
0.14733,70.832,-39.833,-134.11
0.14463,73.381,-44.157,-134.36
0.14894,69.873,-44.151,-134.54
0.13328,67.317,-44.143,-138.6
0.13699,67.705,-39.853,-138.22
0.1375,71.348,-39.834,-143.77
0.13481,70.939,-44.137,-144.13
0.13427,71.397,-48.451,-143.89
0.13014,64.346,-39.848,-147.94
0.13331,64.355,-44.106,-148.03
0.13945,64.391,-48.375,-148.09
0.1229,67.963,-39.84,-148.18
0.12174,67.943,-44.11,-148.27
0.12229,68.012,-48.392,-148.31
0.12189,71.27,-39.826,-147.53
0.11866,71.141,-44.113,-147.66
0.11674,71.322,-48.411,-147.66
0.13761,64.636,-39.833,-151.83
0.14779,64.655,-44.082,-151.9
0.16849,64.683,-48.34,-151.97
0.11954,68.748,-39.828,-151.67
0.11907,68.749,-44.087,-151.75
0.12061,68.799,-48.357,-151.8
0.11974,72.977,-39.822,-150.47
0.1165,72.877,-44.093,-150.58
0.11489,73.032,-48.374,-150.59
0.049095,73.858,-39.674,-192.48
0.028128,73.9,-43.861,-192.5
0.092355,87.702,-39.699,-172.04
0.087373,87.295,-43.944,-172.31
0.086902,87.728,-48.194,-172.09
0.09061,78.264,-39.77,-169.47
0.089252,78.257,-44.002,-169.56
0.088806,78.297,-48.242,-169.55
0.090373,81.327,-39.741,-170.5
0.089771,81.261,-43.988,-170.61
0.088547,81.357,-48.242,-170.57
0.090086,82.248,-48.264,-167.56
0.1068,84.253,-48.351,-159.55
0.094565,81.129,-48.298,-163.83
0.090246,81.871,-44.002,-167.82
0.093603,82.218,-39.748,-167.49
0.10729,84.217,-39.733,-159.46
0.10603,86.886,-44.029,-159.76
0.10717,83.222,-44.04,-159.87
0.095857,80.683,-44.025,-164.1
0.098872,81.093,-39.759,-163.75
0.084069,84.864,-39.712,-169.57
0.078089,84.433,-43.98,-169.89
0.078984,84.893,-48.254,-169.63
0.093897,77.489,-39.755,-173.4
0.093471,77.496,-43.977,-173.45
0.094439,77.522,-48.206,-173.47
0.088746,81.184,-39.734,-173.79
0.08872,81.165,-43.965,-173.85
0.087684,81.215,-48.202,-173.86
0.06976,84.643,-39.712,-173.31
0.066394,84.527,-43.954,-173.39
0.066636,84.674,-48.202,-173.37
0.094438,77.547,-39.737,-177.24
0.094783,77.563,-43.949,-177.28
0.09642,77.581,-48.168,-177.31
0.08739,81.715,-39.72,-177.28
0.087025,81.719,-43.936,-177.32
0.086816,81.746,-48.159,-177.34
0.06607,86.26,-39.704,-176.36
0.063254,86.225,-43.919,-176.4
0.063189,86.286,-48.141,-176.41
0.12255,83.506,-39.631,-206.92
0.1326,83.564,-43.803,-206.91
0.13565,83.543,-47.975,-206.94
0.079535,85.682,-39.626,-204.65
0.081025,85.71,-43.8,-204.65
0.082423,85.714,-47.975,-204.67
0.12831,82.548,-39.638,-204.32
0.13999,82.589,-43.811,-204.32
0.1444,82.585,-47.984,-204.35
0.080586,79.824,-39.639,-206.31
0.054488,79.934,-43.814,-206.26
0.024862,79.867,-47.989,-206.34
0.10815,84.323,-47.982,-210.26
0.11855,84.4,-43.798,-210.2
0.11386,84.285,-39.615,-210.24
0.024538,79.645,-39.623,-211.42
0.055662,83.63,-47.998,-214.55
0.082804,84.015,-43.803,-214.23
0.081951,83.589,-39.612,-214.54
0.068452,95.05,-39.635,-178.92
0.06988,95.041,-43.827,-179.06
0.066954,95.059,-48.023,-178.94
0.059071,91.173,-39.657,-180.83
0.056137,91.162,-43.853,-180.85
0.054058,91.188,-48.054,-180.86
0.062963,94.567,-39.628,-182.21
0.060477,94.568,-43.817,-182.27
0.058086,94.576,-48.011,-182.23
0.028804,98.205,-39.604,-181.49
0.028694,98.208,-43.785,-181.65
0.027688,98.208,-47.97,-181.5
0.049791,90.318,-39.647,-185.31
0.048391,90.323,-43.837,-185.33
0.047426,90.333,-48.03,-185.34
0.045793,94.239,-39.622,-185.84
0.044065,94.239,-43.806,-185.86
0.042503,94.248,-47.993,-185.86
0.023609,98.122,-39.598,-185.76
0.022727,98.121,-43.773,-185.8
0.021454,98.125,-47.95,-185.77
0.052662,90.061,-39.637,-189.42
0.051366,90.07,-43.822,-189.43
0.050358,90.077,-48.01,-189.44
0.037753,94.071,-39.616,-189.74
0.036604,94.076,-43.796,-189.75
0.035303,94.08,-47.977,-189.76
0.20611,36.482,-26.812,-84.235
0.21682,35.949,-31.004,-84.807
0.21896,36.375,-35.222,-84.871
0.2089,27.714,-26.712,-81.801
0.17218,27.637,-30.891,-82.207
0.15359,27.631,-35.081,-82.493
0.31055,30.579,-26.724,-82.817
0.3127,30.438,-30.918,-83.242
0.28959,30.489,-35.125,-83.493
0.29066,31.432,-35.171,-80.722
0.20694,34.656,-34.984,-74.279
0.2701,30.884,-35.049,-77.44
0.29191,31.112,-30.967,-80.647
0.2611,31.522,-26.786,-80.037
0.19874,34.682,-26.514,-73.543
0.19276,37.079,-30.81,-74.347
0.19651,33.725,-30.729,-74.126
0.26113,30.505,-30.841,-77.354
0.23416,30.943,-26.653,-76.723
0.2166,33.937,-26.771,-82.011
0.24211,33.439,-30.969,-82.616
0.25754,33.839,-35.194,-82.68
0.11663,26.861,-26.657,-85.506
0.10705,26.798,-30.838,-85.881
0.094664,26.777,-35.032,-86.192
0.27369,30.396,-26.673,-85.923
0.23744,30.302,-30.865,-86.299
0.20004,30.308,-35.071,-86.586
0.24124,33.656,-26.72,-85.46
0.27596,33.451,-30.921,-85.855
0.30012,33.561,-35.137,-86.106
0.091447,26.959,-26.649,-89.2
0.081865,26.908,-30.829,-89.556
0.069021,26.88,-35.023,-89.868
0.21827,30.991,-26.677,-89.233
0.18256,30.919,-30.867,-89.581
0.15005,30.907,-35.069,-89.873
0.24421,35.14,-26.752,-88.245
0.27145,34.966,-30.945,-88.606
0.28732,35.041,-35.151,-88.86
0.13527,32.332,-25.648,-60.746
0.14313,32.027,-29.972,-61.244
0.14096,32.511,-34.275,-61.489
0.12355,29.746,-25.98,-54.466
0.125,29.809,-30.226,-54.868
0.12742,29.973,-34.474,-55.158
0.13178,30.358,-25.84,-56.498
0.13316,30.381,-30.114,-56.92
0.13555,30.578,-34.384,-57.209
0.09101,33.03,-34.388,-56.137
0.062565,33.622,-34.461,-53.782
0.096256,32.554,-30.107,-55.981
0.08511,32.8,-25.813,-55.437
0.071501,33.087,-30.178,-53.627
0.057057,33.391,-25.875,-53.116
0.10335,32.684,-25.686,-57.657
0.1139,32.399,-30.008,-58.184
0.10896,32.896,-34.31,-58.377
0.16312,27.038,-26.021,-55.168
0.16143,27.13,-30.247,-55.544
0.16357,27.241,-34.482,-55.869
0.172,27.988,-25.852,-57.829
0.17021,28.05,-30.112,-58.215
0.17218,28.185,-34.372,-58.555
0.16553,29.904,-25.701,-59.808
0.16569,29.887,-30,-60.2
0.16776,30.09,-34.29,-60.548
0.18328,24.383,-26.046,-56.133
0.18439,24.469,-30.255,-56.515
0.19182,24.551,-34.478,-56.85
0.18911,25.614,-25.876,-59.307
0.19007,25.683,-30.117,-59.704
0.19686,25.779,-34.365,-60.052
0.19557,28.437,-25.733,-62.233
0.19337,28.435,-30.014,-62.629
0.1958,28.593,-34.29,-62.994
0.18104,49.13,-27.086,-108.4
0.18773,48.692,-31.328,-108.84
0.18347,49.062,-35.585,-108.68
0.24445,39.879,-27.013,-106.18
0.23182,39.823,-31.227,-106.43
0.19775,39.819,-35.448,-106.58
0.2427,42.87,-27.027,-107.08
0.26785,42.759,-31.258,-107.34
0.2883,42.81,-35.498,-107.44
0.24247,43.554,-35.538,-104.41
0.1954,45.467,-35.564,-96.872
0.22751,42.489,-35.489,-100.93
0.22482,43.265,-31.292,-104.54
0.20096,43.645,-27.062,-104.05
0.18921,45.618,-27.054,-96.465
0.19141,48.031,-31.374,-96.794
0.18769,44.59,-31.287,-97.07
0.21196,42.145,-31.246,-101.06
0.19318,42.594,-27.02,-100.52
0.18564,46.258,-27.056,-106
0.1901,45.801,-31.305,-106.48
0.19278,46.175,-35.571,-106.32
0.14099,39.196,-26.982,-110.07
0.12508,39.166,-31.189,-110.28
0.10793,39.164,-35.407,-110.45
0.27917,42.817,-27.006,-110.38
0.28277,42.761,-31.226,-110.58
0.27622,42.784,-35.456,-110.72
0.18068,46.189,-27.035,-109.8
0.1856,46.033,-31.271,-110.02
0.19319,46.145,-35.518,-110.1
0.096784,39.318,-26.975,-113.88
0.086873,39.308,-31.177,-114.08
0.073994,39.308,-35.391,-114.25
0.25707,43.41,-27.008,-113.85
0.24917,43.389,-31.22,-114.03
0.23364,43.399,-35.443,-114.17
0.17909,47.868,-27.059,-112.81
0.18375,47.794,-31.282,-112.99
0.19173,47.845,-35.514,-113.08
0.027725,48.211,-27.059,-141.72
0.022021,48.265,-31.267,-141.83
0.15635,61.888,-27.054,-120.91
0.15737,61.428,-31.347,-121.31
0.1581,61.905,-35.64,-121.03
0.1604,52.545,-27.106,-117.25
0.15802,52.493,-31.344,-117.41
0.15849,52.545,-35.59,-117.46
0.16524,55.659,-27.084,-118.74
0.16269,55.576,-31.353,-118.95
0.16112,55.669,-35.627,-118.92
0.15645,56.711,-35.643,-115.75
0.14407,55.791,-35.667,-109.08
0.15761,56.351,-31.364,-116.04
0.15786,56.727,-27.086,-115.58
0.10881,61.179,-31.385,-110.26
0.15171,54.717,-31.373,-109.96
0.14014,55.861,-27.088,-108.87
0.14987,59.346,-27.057,-118.31
0.15152,58.925,-31.36,-118.76
0.15059,59.348,-35.663,-118.46
0.15836,51.786,-27.094,-121.82
0.16032,51.783,-31.324,-121.93
0.16442,51.816,-35.563,-122.02
0.15987,55.404,-27.084,-122.25
0.15723,55.375,-31.333,-122.37
0.1565,55.437,-35.591,-122.42
0.15286,58.806,-27.063,-121.96
0.15083,58.676,-31.339,-122.1
0.14966,58.835,-35.619,-122.1
0.17594,51.961,-27.088,-125.92
0.18781,51.979,-31.31,-126.02
0.20256,52.009,-35.542,-126.12
0.1549,56.005,-27.084,-125.92
0.15273,56.004,-31.321,-126.02
0.1526,56.056,-35.567,-126.09
0.15301,60.249,-27.067,-125.03
0.1507,60.141,-31.326,-125.15
0.15005,60.294,-35.591,-125.17
0.041563,61.313,-27.155,-167.15
0.034684,61.399,-31.357,-167.21
0.026506,61.45,-35.563,-167.29
0.14652,74,-27.042,-145.99
0.14664,73.571,-31.322,-146.29
0.14485,74.088,-35.6,-146.03
0.1317,64.856,-27.13,-143.83
0.12766,64.869,-31.373,-143.91
0.12724,64.934,-35.623,-143.91
0.1363,67.845,-27.101,-144.74
0.13175,67.802,-31.361,-144.84
0.12788,67.927,-35.628,-144.8
0.13609,68.711,-35.627,-141.76
0.14601,70.811,-35.636,-134.05
0.13888,67.679,-35.621,-138.16
0.13706,68.329,-31.355,-142.02
0.14171,68.638,-27.082,-141.69
0.14459,70.755,-27.008,-133.99
0.13385,73.318,-31.31,-134.22
0.14664,69.807,-31.327,-134.38
0.13945,67.238,-31.345,-138.43
0.1428,67.611,-27.068,-138.09
0.14313,71.236,-27.052,-143.67
0.14092,70.844,-31.341,-143.99
0.14018,71.317,-35.629,-143.72
0.13071,64.223,-27.144,-147.79
0.12923,64.255,-31.374,-147.85
0.12915,64.313,-35.613,-147.88
0.1318,67.836,-27.116,-148.05
0.12769,67.839,-31.359,-148.11
0.12485,67.929,-35.611,-148.12
0.12996,71.142,-27.077,-147.43
0.12617,71.035,-31.34,-147.51
0.12384,71.235,-35.609,-147.48
0.13217,64.496,-27.152,-151.67
0.13214,64.543,-31.371,-151.72
0.13379,64.598,-35.601,-151.77
0.1273,68.607,-27.124,-151.54
0.12326,68.634,-31.354,-151.59
0.12105,68.71,-35.593,-151.61
0.12796,72.838,-27.082,-150.37
0.12463,72.763,-31.328,-150.44
0.12248,72.94,-35.581,-150.42
0.11305,73.711,-27.121,-192.38
0.097679,73.782,-31.308,-192.4
0.074396,73.819,-35.495,-192.45
0.020609,70.59,-27.14,-192.03
0.095994,87.599,-27.046,-171.96
0.092865,87.218,-31.284,-172.23
0.092256,87.676,-35.518,-172.01
0.097271,78.135,-27.124,-169.39
0.093679,78.162,-31.341,-169.46
0.091566,78.233,-35.562,-169.44
0.097591,81.204,-27.089,-170.42
0.095628,81.171,-31.322,-170.52
0.092443,81.297,-35.558,-170.47
0.095465,82.187,-35.56,-167.46
0.10814,84.184,-35.575,-159.43
0.10085,81.06,-35.568,-163.72
0.096198,81.779,-31.317,-167.72
0.098525,82.092,-27.07,-167.41
0.10872,84.084,-26.978,-159.39
0.10445,86.792,-31.254,-159.67
0.10862,83.122,-31.285,-159.77
0.10197,80.583,-31.315,-163.99
0.10404,80.959,-27.059,-163.67
0.08809,84.746,-27.037,-169.49
0.08301,84.346,-31.299,-169.8
0.084245,84.835,-35.555,-169.54
0.097834,77.36,-27.135,-173.31
0.095336,77.399,-31.341,-173.35
0.094444,77.457,-35.551,-173.36
0.094542,81.065,-27.105,-173.71
0.092491,81.076,-31.32,-173.76
0.089837,81.154,-35.539,-173.76
0.076296,84.533,-27.07,-173.24
0.072298,84.443,-31.299,-173.31
0.071866,84.616,-35.53,-173.28
0.09721,77.418,-27.138,-177.15
0.095495,77.466,-31.334,-177.18
0.094714,77.514,-35.536,-177.21
0.091375,81.6,-27.113,-177.21
0.089209,81.632,-31.313,-177.24
0.087677,81.685,-35.519,-177.25
0.072492,86.161,-27.089,-176.29
0.069128,86.15,-31.291,-176.32
0.068334,86.235,-35.497,-176.33
0.10234,83.4,-27.115,-206.89
0.10423,83.478,-31.292,-206.88
0.11248,83.477,-35.467,-206.91
0.076792,85.591,-27.106,-204.62
0.076897,85.636,-31.282,-204.62
0.077812,85.657,-35.457,-204.64
0.099935,82.444,-27.121,-204.28
0.1026,82.504,-31.296,-204.28
0.11374,82.52,-35.47,-204.31
0.13553,79.704,-27.126,-206.27
0.12947,79.836,-31.307,-206.22
0.10543,79.792,-35.486,-206.3
0.11319,84.257,-35.483,-210.24
0.11344,84.313,-31.295,-210.18
0.11005,84.176,-27.107,-210.23
0.052517,79.508,-27.127,-211.39
0.052348,80.004,-31.322,-211.06
0.033095,79.61,-35.523,-211.41
0.086631,83.558,-35.517,-214.54
0.10554,83.921,-31.315,-214.22
0.097027,83.464,-27.12,-214.54
0.068825,95.013,-27.082,-178.86
0.072003,95.014,-31.267,-179.02
0.069951,95.041,-35.452,-178.9
0.064934,91.114,-27.088,-180.78
0.062083,91.118,-31.276,-180.81
0.060439,91.159,-35.465,-180.81
0.068393,94.532,-27.084,-182.17
0.065655,94.542,-31.266,-182.23
0.06343,94.558,-35.45,-182.2
0.02716,98.194,-27.082,-181.44
0.028392,98.199,-31.258,-181.62
0.028587,98.202,-35.435,-181.48
0.055126,90.261,-27.095,-185.27
0.053247,90.28,-31.277,-185.29
0.051512,90.303,-35.461,-185.3
0.051099,94.205,-27.087,-185.81
0.049239,94.214,-31.265,-185.83
0.047754,94.23,-35.445,-185.83
0.02432,98.111,-27.084,-185.74
0.024195,98.112,-31.255,-185.78
0.023757,98.119,-35.428,-185.76
0.057451,90.005,-27.097,-189.38
0.055795,90.027,-31.275,-189.4
0.054168,90.047,-35.456,-189.41
0.041756,94.037,-27.09,-189.72
0.040431,94.05,-31.264,-189.73
0.038985,94.062,-35.44,-189.73
0.021102,98.029,-27.085,-189.93
0.020379,98.033,-31.254,-189.93
0.23052,36.641,-14.25,-83.134
0.21982,36.117,-18.446,-83.746
0.21097,36.536,-22.658,-83.873
0.25669,27.86,-14.265,-80.532
0.25279,27.779,-18.403,-81.018
0.2355,27.764,-22.557,-81.399
0.25475,30.72,-14.256,-81.604
0.27379,30.588,-18.408,-82.091
0.29615,30.631,-22.585,-82.426
0.237,31.575,-22.64,-79.635
0.20023,34.683,-22.363,-73.085
0.22034,30.973,-22.49,-76.3
0.22398,31.27,-18.453,-79.467
0.22149,31.692,-14.276,-78.773
0.21408,34.655,-13.912,-72.059
0.18837,37.119,-18.167,-73.02
0.20416,33.728,-18.117,-72.792
0.21617,30.593,-18.3,-76.101
0.22196,31.028,-14.125,-75.355
0.2232,34.102,-14.243,-80.808
0.2126,33.603,-18.435,-81.478
0.20988,33.99,-22.645,-81.624
0.12511,27.001,-14.222,-84.254
0.12659,26.937,-18.352,-84.709
0.12355,26.909,-22.502,-85.113
0.28603,30.518,-14.209,-84.745
0.29345,30.439,-18.352,-85.18
0.29125,30.443,-22.52,-85.545
0.21366,33.773,-14.224,-84.343
0.21101,33.594,-18.385,-84.775
0.21891,33.704,-22.575,-85.093
0.091281,27.074,-14.215,-87.984
0.09655,27.031,-18.343,-88.42
0.096431,27.001,-22.49,-88.82
0.24666,31.092,-14.205,-88.109
0.24768,31.042,-18.347,-88.511
0.24047,31.034,-22.511,-88.873
0.2174,35.25,-14.233,-87.21
0.21582,35.109,-18.395,-87.595
0.22445,35.189,-22.578,-87.901
0.14408,31.552,-12.767,-58.952
0.14734,31.499,-17.069,-59.77
0.13684,32.159,-21.356,-60.247
0.13552,28.868,-13.435,-52.966
0.12952,29.192,-17.572,-53.564
0.12479,29.548,-21.758,-54.03
0.14464,29.485,-13.209,-54.889
0.13848,29.773,-17.381,-55.552
0.13321,30.163,-21.601,-56.04
0.085136,32.588,-21.538,-54.976
0.056619,33.175,-21.622,-52.691
0.095897,31.89,-17.288,-54.62
0.088878,31.824,-13.032,-53.827
0.071255,32.406,-17.372,-52.366
0.062461,32.375,-13.102,-51.647
0.10949,31.772,-12.851,-55.948
0.11576,31.778,-17.137,-56.765
0.10392,32.484,-21.413,-57.178
0.19118,26.311,-13.557,-53.662
0.17743,26.597,-17.667,-54.236
0.1683,26.865,-21.828,-54.734
0.20292,27.259,-13.29,-56.194
0.18773,27.526,-17.437,-56.828
0.17764,27.818,-21.636,-57.369
0.18778,29.157,-13.002,-58.071
0.17676,29.367,-17.206,-58.754
0.16876,29.735,-21.453,-59.326
0.22345,23.821,-13.619,-54.6
0.20413,24.043,-17.718,-55.183
0.19035,24.243,-21.867,-55.692
0.23093,25.046,-13.347,-57.642
0.2107,25.259,-17.482,-58.289
0.19629,25.476,-21.667,-58.839
0.23773,27.837,-13.042,-60.456
0.21724,28.01,-17.237,-61.149
0.2032,28.297,-21.477,-61.74
0.20075,49.136,-14.371,-108.15
0.19731,48.747,-18.631,-108.49
0.1873,49.151,-22.887,-108.27
0.25283,39.928,-14.445,-105.67
0.25345,39.896,-18.627,-105.86
